month_name,month,day,year,date,price
Feb,2,1,2019,01-02-2019,94006.81
Jan,1,31,2019,31-01-2019,94109.53
Jan,1,30,2019,30-01-2019,93262.85
Jan,1,29,2019,29-01-2019,92979.85
Jan,1,28,2019,28-01-2019,92636.23
Jan,1,25,2019,25-01-2019,92164.48
Jan,1,24,2019,24-01-2019,91360.92
Jan,1,23,2019,23-01-2019,91307.3
Jan,1,22,2019,22-01-2019,91572.36
Jan,1,21,2019,21-01-2019,91121.53
Jan,1,18,2019,18-01-2019,91348.34
Jan,1,17,2019,17-01-2019,91646.14
Jan,1,16,2019,16-01-2019,92018.19
Jan,1,15,2019,15-01-2019,91921.81
Jan,1,14,2019,14-01-2019,91546.07
Jan,1,11,2019,11-01-2019,90841.96
Jan,1,10,2019,10-01-2019,91020.79
Jan,1,9,2019,09-01-2019,90878.5
Jan,1,8,2019,08-01-2019,90299.12
Jan,1,7,2019,07-01-2019,90046.95
Jan,1,4,2019,04-01-2019,89263.41
Jan,1,3,2019,03-01-2019,90454.07
Jan,1,2,2019,02-01-2019,89960.15
Jan,1,1,2019,01-01-2019,89293.37
Dec,12,31,2018,31-12-2018,89293.37
Dec,12,28,2018,28-12-2018,89600.34
Dec,12,27,2018,27-12-2018,89199.03
Dec,12,26,2018,26-12-2018,88243.48
Dec,12,25,2018,25-12-2018,88234.04
Dec,12,24,2018,24-12-2018,88234.04
Dec,12,21,2018,21-12-2018,88064.2
Dec,12,20,2018,20-12-2018,88018.73
Dec,12,19,2018,19-12-2018,88358.27
Dec,12,18,2018,18-12-2018,88280.08
Dec,12,17,2018,17-12-2018,88877.28
Dec,12,14,2018,14-12-2018,88778.73
Dec,12,13,2018,13-12-2018,89086.53
Dec,12,12,2018,12-12-2018,89648.84
Dec,12,11,2018,11-12-2018,89479.45
Dec,12,10,2018,10-12-2018,88911.74
Dec,12,7,2018,07-12-2018,87985.2
Dec,12,6,2018,06-12-2018,88026.89
Dec,12,5,2018,05-12-2018,87174.19
Dec,12,4,2018,04-12-2018,87495.4
Dec,12,3,2018,03-12-2018,86579.27
Nov,11,30,2018,30-11-2018,84857.12
Nov,11,29,2018,29-11-2018,85635.16
Nov,11,28,2018,28-11-2018,85703.98
Nov,11,27,2018,27-11-2018,86431.95
Nov,11,26,2018,26-11-2018,86635.05
Nov,11,23,2018,23-11-2018,86799.6
Nov,11,22,2018,22-11-2018,87040.77
Nov,11,21,2018,21-11-2018,87647.73
Nov,11,20,2018,20-11-2018,87426.14
Nov,11,19,2018,19-11-2018,87463.48
Nov,11,16,2018,16-11-2018,87823.3
Nov,11,15,2018,15-11-2018,87228.95
Nov,11,14,2018,14-11-2018,86999.48
Nov,11,13,2018,13-11-2018,87344.56
Nov,11,12,2018,12-11-2018,87918.51
Nov,11,2,2018,02-11-2018,89322.61
Nov,11,1,2018,01-11-2018,90535.67
Oct,10,31,2018,31-10-2018,89839.46
Oct,10,30,2018,30-10-2018,90302.77
Oct,10,29,2018,29-10-2018,90445.31
Oct,10,26,2018,26-10-2018,90524.47
Oct,10,25,2018,25-10-2018,90140.69
Oct,10,24,2018,24-10-2018,90088.54
Oct,10,23,2018,23-10-2018,90911.84
Oct,10,22,2018,22-10-2018,89796.25
Oct,10,19,2018,19-10-2018,90134.91
Oct,10,18,2018,18-10-2018,90043.38
Oct,10,17,2018,17-10-2018,90488.79
Oct,10,16,2018,16-10-2018,90573.35
Oct,10,15,2018,15-10-2018,90810.27
Oct,10,12,2018,12-10-2018,89813.23
Oct,10,11,2018,11-10-2018,89331.23
Oct,10,10,2018,10-10-2018,88164.38
Oct,10,9,2018,09-10-2018,88161.92
Oct,10,8,2018,08-10-2018,87898.08
Oct,10,5,2018,05-10-2018,88902.11
Oct,10,4,2018,04-10-2018,88682.21
Oct,10,3,2018,03-10-2018,87972.87
Oct,10,2,2018,02-10-2018,87780.45
Oct,10,1,2018,01-10-2018,86661.97
Sept,9,28,2018,28-09-2018,86063.74
Sept,9,27,2018,27-09-2018,86042.24
Sept,9,26,2018,26-09-2018,86648.8
Sept,9,25,2018,25-09-2018,87318.02
Sept,9,24,2018,24-09-2018,87301.6
Sept,9,21,2018,21-09-2018,86408.28
Sept,9,20,2018,20-09-2018,87635.57
Sept,9,19,2018,19-09-2018,87269.31
Sept,9,18,2018,18-09-2018,87290.54
Sept,9,17,2018,17-09-2018,87059.62
Sept,9,14,2018,14-09-2018,86348.08
Sept,9,13,2018,13-09-2018,87321.83
Sept,9,12,2018,12-09-2018,86296.89
Sept,9,11,2018,11-09-2018,86493.15
Sept,9,10,2018,10-09-2018,86645.78
Sept,9,7,2018,07-09-2018,85931.14
Sept,9,6,2018,06-09-2018,86660.81
Sept,9,5,2018,05-09-2018,85770.46
Sept,9,4,2018,04-09-2018,85113
Sept,9,3,2018,03-09-2018,85284.53
Aug,8,31,2018,31-08-2018,85285.25
Aug,8,30,2018,30-08-2018,84752.35
Aug,8,29,2018,29-08-2018,84992.42
Aug,8,28,2018,28-08-2018,85043.88
Aug,8,27,2018,27-08-2018,84024.64
Aug,8,24,2018,24-08-2018,83791.08
Aug,8,23,2018,23-08-2018,83607.57
Aug,8,22,2018,22-08-2018,83574.02
Aug,8,21,2018,21-08-2018,83175.94
Aug,8,20,2018,20-08-2018,82685.37
Aug,8,17,2018,17-08-2018,82837.09
Aug,8,16,2018,16-08-2018,82977.69
Aug,8,15,2018,15-08-2018,82592.25
Aug,8,14,2018,14-08-2018,83640.38
Aug,8,13,2018,13-08-2018,83838.42
Aug,8,10,2018,10-08-2018,83632.68
Aug,8,9,2018,09-08-2018,83379.56
Aug,8,8,2018,08-08-2018,83032.56
Aug,8,7,2018,07-08-2018,83245.99
Aug,8,6,2018,06-08-2018,83266.24
Aug,8,3,2018,03-08-2018,83649.49
Aug,8,2,2018,02-08-2018,83452.78
Aug,8,1,2018,01-08-2018,83448.15
July,7,31,2018,31-07-2018,83740.37
July,7,30,2018,30-07-2018,84027.67
July,7,27,2018,27-07-2018,84102.18
July,7,26,2018,26-07-2018,84359.27
July,7,25,2018,25-07-2018,84653.3
July,7,24,2018,24-07-2018,84587.23
July,7,23,2018,23-07-2018,84310.24
July,7,20,2018,20-07-2018,84679.3
July,7,19,2018,19-07-2018,84010.94
July,7,18,2018,18-07-2018,84042.02
July,7,17,2018,17-07-2018,84372.8
July,7,16,2018,16-07-2018,85187.54
July,7,13,2018,13-07-2018,85019.18
July,7,12,2018,12-07-2018,85393.97
July,7,11,2018,11-07-2018,86115.07
July,7,10,2018,10-07-2018,86306.55
July,7,9,2018,09-07-2018,86762.77
July,7,6,2018,06-07-2018,86494.23
July,7,5,2018,05-07-2018,86571.49
July,7,4,2018,04-07-2018,86319.65
July,7,3,2018,03-07-2018,85876.3
July,7,2,2018,02-07-2018,85772.19
June,6,29,2018,29-06-2018,85674.58
June,6,28,2018,28-06-2018,86017.45
June,6,27,2018,27-06-2018,86076.53
June,6,26,2018,26-06-2018,85924.08
June,6,25,2018,25-06-2018,86465.07
June,6,22,2018,22-06-2018,86102.3
June,6,21,2018,21-06-2018,86199.47
June,6,20,2018,20-06-2018,86753.89
June,6,19,2018,19-06-2018,87145.07
June,6,18,2018,18-06-2018,87196.64
June,6,15,2018,15-06-2018,87390.57
June,6,14,2018,14-06-2018,88160.33
June,6,13,2018,13-06-2018,87666.71
June,6,12,2018,12-06-2018,87639.37
June,6,11,2018,11-06-2018,87622.25
June,6,8,2018,08-06-2018,87865.55
June,6,7,2018,07-06-2018,87048.71
June,6,6,2018,06-06-2018,87067.67
June,6,5,2018,05-06-2018,86796.66
June,6,4,2018,04-06-2018,86986.21
June,6,1,2018,01-06-2018,86851.46
May,5,31,2018,31-05-2018,88088.27
May,5,30,2018,30-05-2018,87774.48
May,5,29,2018,29-05-2018,87962.82
May,5,28,2018,28-05-2018,87824.92
May,5,25,2018,25-05-2018,88369.15
May,5,24,2018,24-05-2018,89153.86
May,5,23,2018,23-05-2018,88167.59
May,5,22,2018,22-05-2018,88011.42
May,5,21,2018,21-05-2018,87765.61
May,5,18,2018,18-05-2018,87644.65
May,5,17,2018,17-05-2018,87292.69
May,5,16,2018,16-05-2018,87580.64
May,5,15,2018,15-05-2018,88050.28
May,5,14,2018,14-05-2018,89206.59
May,5,11,2018,11-05-2018,89118.81
May,5,10,2018,10-05-2018,88742.03
May,5,9,2018,09-05-2018,88404.02
May,5,8,2018,08-05-2018,87654.87
May,5,7,2018,07-05-2018,87954.03
May,5,4,2018,04-05-2018,87590.65
May,5,3,2018,03-05-2018,87595.45
May,5,2,2018,02-05-2018,86947.74
May,5,1,2018,01-05-2018,87235.83
April,4,30,2018,30-04-2018,87642.95
April,4,27,2018,27-04-2018,88196.9
April,4,26,2018,26-04-2018,88169.92
April,4,25,2018,25-04-2018,88375.42
April,4,24,2018,24-04-2018,88174.16
April,4,23,2018,23-04-2018,88007.98
April,4,20,2018,20-04-2018,88273.94
April,4,19,2018,19-04-2018,88667.07
April,4,18,2018,18-04-2018,88683.83
April,4,17,2018,17-04-2018,88128.98
April,4,16,2018,16-04-2018,88335.18
April,4,13,2018,13-04-2018,87632.75
April,4,12,2018,12-04-2018,87586.77
April,4,11,2018,11-04-2018,88091.86
April,4,10,2018,10-04-2018,87040.1
April,4,9,2018,09-04-2018,86585.06
April,4,6,2018,06-04-2018,86506.63
April,4,5,2018,05-04-2018,86303.8
April,4,4,2018,04-04-2018,87145.13
April,4,3,2018,03-04-2018,86712.91
April,4,2,2018,02-04-2018,86343.73
March,3,30,2018,30-03-2018,86343.73
March,3,29,2018,29-03-2018,86343.73
March,3,28,2018,28-03-2018,86904.64
March,3,27,2018,27-03-2018,87134.13
March,3,26,2018,26-03-2018,87739.5
March,3,23,2018,23-03-2018,87562.65
March,3,22,2018,22-03-2018,86560.89
March,3,21,2018,21-03-2018,86165.21
March,3,20,2018,20-03-2018,85478.5
March,3,19,2018,19-03-2018,85449.04
March,3,16,2018,16-03-2018,85130.28
March,3,15,2018,15-03-2018,85606.65
March,3,14,2018,14-03-2018,85825.57
March,3,13,2018,13-03-2018,85816.7
March,3,12,2018,12-03-2018,85781.34
March,3,9,2018,09-03-2018,86050.27
March,3,8,2018,08-03-2018,85980.58
March,3,7,2018,07-03-2018,86258.11
March,3,6,2018,06-03-2018,86647.49
March,3,5,2018,05-03-2018,85982.78
March,3,2,2018,02-03-2018,86246.99
March,3,1,2018,01-03-2018,85297.98
Feb,2,28,2018,28-02-2018,85852.96
Feb,2,27,2018,27-02-2018,86006.37
Feb,2,26,2018,26-02-2018,86284.1
Feb,2,23,2018,23-02-2018,85931.63
Feb,2,22,2018,22-02-2018,86356.02
Feb,2,21,2018,21-02-2018,86144.88
Feb,2,20,2018,20-02-2018,86812.22
Feb,2,19,2018,19-02-2018,86424.77
Feb,2,16,2018,16-02-2018,86777.76
Feb,2,15,2018,15-02-2018,86467.19
Feb,2,14,2018,14-02-2018,85615.2
Feb,2,13,2018,13-02-2018,85251.47
Feb,2,12,2018,12-02-2018,85055.28
Feb,2,9,2018,09-02-2018,84659.22
Feb,2,8,2018,08-02-2018,84537.39
Feb,2,7,2018,07-02-2018,85151.79
Feb,2,6,2018,06-02-2018,85474.2
Feb,2,5,2018,05-02-2018,85420.39
Feb,2,2,2018,02-02-2018,85285.1
Feb,2,1,2018,01-02-2018,85641.82
Jan,1,31,2018,31-01-2018,85550.2
Jan,1,30,2018,30-01-2018,85586.06
Jan,1,29,2018,29-01-2018,85386.53
Jan,1,26,2018,26-01-2018,86036.64
Jan,1,25,2018,25-01-2018,86151.09
Jan,1,24,2018,24-01-2018,86195.13
Jan,1,23,2018,23-01-2018,85064.24
Jan,1,22,2018,22-01-2018,85084.82
Jan,1,19,2018,19-01-2018,85149.77
Jan,1,18,2018,18-01-2018,85045.97
Jan,1,17,2018,17-01-2018,85296.25
Jan,1,16,2018,16-01-2018,85426.41
Jan,1,15,2018,15-01-2018,84983.77
Jan,1,12,2018,12-01-2018,84417.64
Jan,1,11,2018,11-01-2018,84228.65
Jan,1,10,2018,10-01-2018,83944.34
Jan,1,9,2018,09-01-2018,83495.93
Jan,1,8,2018,08-01-2018,83674.91
Jan,1,5,2018,05-01-2018,83462.84
Jan,1,4,2018,04-01-2018,83334.36
Jan,1,3,2018,03-01-2018,83548.73
Jan,1,2,2018,02-01-2018,83245.29
Jan,1,1,2018,01-01-2018,82401.3
Dec,12,29,2017,29-12-2017,82401.3
Dec,12,28,2017,28-12-2017,82761.16
Dec,12,27,2017,27-12-2017,82087.88
Dec,12,26,2017,26-12-2017,81070.27
Dec,12,25,2017,25-12-2017,81022.86
Dec,12,22,2017,22-12-2017,81022.86
Dec,12,21,2017,21-12-2017,81027.61
Dec,12,20,2017,20-12-2017,81041.83
Dec,12,19,2017,19-12-2017,80755.34
Dec,12,18,2017,18-12-2017,80924.2
Dec,12,15,2017,15-12-2017,80429.26
Dec,12,14,2017,14-12-2017,80492.47
Dec,12,13,2017,13-12-2017,80088.78
Dec,12,12,2017,12-12-2017,79926.35
Dec,12,11,2017,11-12-2017,80269.67
Dec,12,8,2017,08-12-2017,80624.71
Dec,12,7,2017,07-12-2017,81046.31
Dec,12,6,2017,06-12-2017,81539.48
Dec,12,5,2017,05-12-2017,81541.78
Dec,12,4,2017,04-12-2017,82005.39
Dec,12,1,2017,01-12-2017,82244.23
Nov,11,30,2017,30-11-2017,82547.29
Nov,11,29,2017,29-11-2017,82633.38
Nov,11,28,2017,28-11-2017,83230.64
Nov,11,27,2017,27-11-2017,83598.73
Nov,11,24,2017,24-11-2017,83484.04
Nov,11,23,2017,23-11-2017,83419.5
Nov,11,22,2017,22-11-2017,83572.9
Nov,11,21,2017,21-11-2017,83303.79
Nov,11,20,2017,20-11-2017,83725.17
Nov,11,17,2017,17-11-2017,83563.01
Nov,11,16,2017,16-11-2017,83543.98
Nov,11,15,2017,15-11-2017,83647.5
Nov,11,14,2017,14-11-2017,83365.2
Nov,11,13,2017,13-11-2017,83603.48
Nov,11,10,2017,10-11-2017,83659.29
Nov,11,9,2017,09-11-2017,83467.01
Nov,11,8,2017,08-11-2017,83418.27
Nov,11,7,2017,07-11-2017,82931.53
Nov,11,6,2017,06-11-2017,82228.81
Nov,11,3,2017,03-11-2017,81843.68
Nov,11,2,2017,02-11-2017,82711.45
Nov,11,1,2017,01-11-2017,82486.49
Oct,10,31,2017,31-10-2017,82269.18
Oct,10,30,2017,30-10-2017,82486.01
Oct,10,27,2017,27-10-2017,82355.65
Oct,10,26,2017,26-10-2017,82570.51
Oct,10,25,2017,25-10-2017,82816.01
Oct,10,24,2017,24-10-2017,83059.43
Oct,10,23,2017,23-10-2017,82873.26
Oct,10,20,2017,20-10-2017,83423.72
Oct,10,19,2017,19-10-2017,83762.31
Oct,10,18,2017,18-10-2017,83358.61
Oct,10,17,2017,17-10-2017,83425.24
Oct,10,16,2017,16-10-2017,84385.4
Oct,10,13,2017,13-10-2017,84360.58
Oct,10,12,2017,12-10-2017,83982.62
Oct,10,11,2017,11-10-2017,84004.29
Oct,10,10,2017,10-10-2017,84270.29
Oct,10,9,2017,09-10-2017,83599.86
Oct,10,6,2017,06-10-2017,82442.2
Oct,10,5,2017,05-10-2017,82941.27
Oct,10,4,2017,04-10-2017,82807.12
Oct,10,3,2017,03-10-2017,83244.63
Oct,10,2,2017,02-10-2017,83198.07
Sept,9,29,2017,29-09-2017,83812.07
Sept,9,28,2017,28-09-2017,84094.7
Sept,9,27,2017,27-09-2017,84258.7
Sept,9,26,2017,26-09-2017,85003.75
Sept,9,25,2017,25-09-2017,84232.6
Sept,9,22,2017,22-09-2017,83890.07
Sept,9,21,2017,21-09-2017,83728.05
Sept,9,20,2017,20-09-2017,84283.79
Sept,9,19,2017,19-09-2017,84215.45
Sept,9,18,2017,18-09-2017,84135.12
Sept,9,15,2017,15-09-2017,84819.47
Sept,9,14,2017,14-09-2017,84887.08
Sept,9,13,2017,13-09-2017,84961.53
Sept,9,12,2017,12-09-2017,84942.09
Sept,9,11,2017,11-09-2017,85275.38
Sept,9,8,2017,08-09-2017,85937.86
Sept,9,7,2017,07-09-2017,86041.09
Sept,9,6,2017,06-09-2017,85782.93
Sept,9,5,2017,05-09-2017,85633.78
Sept,9,4,2017,04-09-2017,85400.04
Sept,9,1,2017,01-09-2017,84535.09
Aug,8,31,2017,31-08-2017,83855.24
Aug,8,30,2017,30-08-2017,83698.2
Aug,8,29,2017,29-08-2017,84419.95
Aug,8,28,2017,28-08-2017,82133.87
Aug,8,25,2017,25-08-2017,82307.37
Aug,8,24,2017,24-08-2017,82544.33
Aug,8,23,2017,23-08-2017,82499.99
Aug,8,22,2017,22-08-2017,82357.34
Aug,8,21,2017,21-08-2017,82897.5
Aug,8,18,2017,18-08-2017,83089.92
Aug,8,17,2017,17-08-2017,82453.59
Aug,8,16,2017,16-08-2017,81658.03
Aug,8,15,2017,15-08-2017,81448.44
Aug,8,14,2017,14-08-2017,82217.85
Aug,8,11,2017,11-08-2017,82479.18
Aug,8,10,2017,10-08-2017,82272.23
Aug,8,9,2017,09-08-2017,81143.81
Aug,8,8,2017,08-08-2017,80300.94
Aug,8,7,2017,07-08-2017,80287.12
Aug,8,4,2017,04-08-2017,80027.43
Aug,8,3,2017,03-08-2017,80744.66
Aug,8,2,2017,02-08-2017,80777.65
Aug,8,1,2017,01-08-2017,81431.34
July,7,31,2017,31-07-2017,81314.9
July,7,28,2017,28-07-2017,81167.04
July,7,27,2017,27-07-2017,80842.8
July,7,26,2017,26-07-2017,80330.81
July,7,25,2017,25-07-2017,80762.96
July,7,24,2017,24-07-2017,80769.5
July,7,21,2017,21-07-2017,80317.63
July,7,20,2017,20-07-2017,79816.23
July,7,19,2017,19-07-2017,79901.29
July,7,18,2017,18-07-2017,79823.64
July,7,17,2017,17-07-2017,79439
July,7,14,2017,14-07-2017,79306.65
July,7,13,2017,13-07-2017,78542.86
July,7,12,2017,12-07-2017,78682.66
July,7,11,2017,11-07-2017,78203.54
July,7,10,2017,10-07-2017,78208.43
July,7,7,2017,07-07-2017,78532.49
July,7,6,2017,06-07-2017,79329.11
July,7,5,2017,05-07-2017,79063.22
July,7,4,2017,04-07-2017,79190.38
July,7,3,2017,03-07-2017,79727.62
June,6,30,2017,30-06-2017,80295.93
June,6,29,2017,29-06-2017,80315.48
June,6,28,2017,28-06-2017,80591.16
June,6,27,2017,27-06-2017,80591.27
June,6,26,2017,26-06-2017,80331.07
June,6,23,2017,23-06-2017,81005.2
June,6,22,2017,22-06-2017,80743.81
June,6,21,2017,21-06-2017,80152.36
June,6,20,2017,20-06-2017,80079.97
June,6,19,2017,19-06-2017,80387.09
June,6,16,2017,16-06-2017,80875.98
June,6,15,2017,15-06-2017,80840.05
June,6,14,2017,14-06-2017,81992
June,6,13,2017,13-06-2017,81241.25
June,6,12,2017,12-06-2017,81620.98
June,6,9,2017,09-06-2017,81391.65
June,6,8,2017,08-06-2017,81879.34
June,6,7,2017,07-06-2017,83029.03
June,6,6,2017,06-06-2017,83343.43
June,6,5,2017,05-06-2017,82375.65
June,6,2,2017,02-06-2017,82186.45
June,6,1,2017,01-06-2017,81636.57
May,5,31,2017,31-05-2017,81695.21
May,5,30,2017,30-05-2017,81617.76
May,5,29,2017,29-05-2017,81583.05
May,5,26,2017,26-05-2017,81507.15
May,5,25,2017,25-05-2017,81224.1
May,5,24,2017,24-05-2017,81129.53
May,5,23,2017,23-05-2017,81688.67
May,5,22,2017,22-05-2017,81249.31
May,5,19,2017,19-05-2017,80954.31
May,5,18,2017,18-05-2017,81441.95
May,5,17,2017,17-05-2017,80655.9
May,5,16,2017,16-05-2017,79096.78
May,5,15,2017,15-05-2017,79082.26
May,5,12,2017,12-05-2017,79218.62
May,5,11,2017,11-05-2017,78752.5
May,5,10,2017,10-05-2017,79088.17
May,5,9,2017,09-05-2017,78923.26
May,5,8,2017,08-05-2017,79066.9
May,5,5,2017,05-05-2017,79031.14
May,5,4,2017,04-05-2017,78835.76
May,5,3,2017,03-05-2017,80195.77
May,5,2,2017,02-05-2017,80624.98
May,5,1,2017,01-05-2017,81470.71
April,4,28,2017,28-04-2017,81470.71
April,4,27,2017,27-04-2017,80994.4
April,4,26,2017,26-04-2017,80890.88
April,4,25,2017,25-04-2017,81494.17
April,4,24,2017,24-04-2017,81804.88
March,3,3,2017,03-03-2017,81945.53
March,3,2,2017,02-03-2017,82575.06
March,3,1,2017,01-03-2017,82889.72
Feb,2,28,2017,28-02-2017,83772.05
Feb,2,27,2017,27-02-2017,83933.81
Feb,2,24,2017,24-02-2017,83781.41
Feb,2,23,2017,23-02-2017,83397.13
Feb,2,22,2017,22-02-2017,82827.71
Feb,2,21,2017,21-02-2017,82519.57
Feb,2,20,2017,20-02-2017,82793.91
Feb,2,17,2017,17-02-2017,83226.17
Feb,2,16,2017,16-02-2017,83172.66
Feb,2,15,2017,15-02-2017,81906.22
Feb,2,14,2017,14-02-2017,82392.55
Feb,2,13,2017,13-02-2017,81884.63
Feb,2,10,2017,10-02-2017,82090.33
Feb,2,9,2017,09-02-2017,82766.64
Feb,2,8,2017,08-02-2017,83515.67
Feb,2,7,2017,07-02-2017,82938.62
Feb,2,6,2017,06-02-2017,82442.18
Feb,2,3,2017,03-02-2017,81789.02
Feb,2,2,2017,02-02-2017,82371.63
Feb,2,1,2017,01-02-2017,81291.49
Jan,1,31,2017,31-01-2017,82282.39
Jan,1,30,2017,30-01-2017,81080.56
Jan,1,27,2017,27-01-2017,80648.58
Jan,1,26,2017,26-01-2017,80990.6
Jan,1,25,2017,25-01-2017,81351.41
Jan,1,24,2017,24-01-2017,82938.58
Jan,1,23,2017,23-01-2017,82692.09
Jan,1,20,2017,20-01-2017,81835.47
Jan,1,19,2017,19-01-2017,81525.73
Jan,1,18,2017,18-01-2017,82671.62
Jan,1,17,2017,17-01-2017,82673.13
Jan,1,16,2017,16-01-2017,81954.38
Jan,1,13,2017,13-01-2017,81187.8
Jan,1,12,2017,12-01-2017,82033.76
Jan,1,11,2017,11-01-2017,80527.36
Jan,1,10,2017,10-01-2017,81058.46
Jan,1,9,2017,09-01-2017,80410.81
Jan,1,6,2017,06-01-2017,79928.33
Jan,1,5,2017,05-01-2017,79984.36
Jan,1,4,2017,04-01-2017,79294.15
Jan,1,3,2017,03-01-2017,78647.81
Jan,1,2,2017,02-01-2017,77772.22
Dec,12,30,2016,30-12-2016,77772.22
Dec,12,29,2016,29-12-2016,78047.23
Dec,12,28,2016,28-12-2016,77351.33
Dec,12,27,2016,27-12-2016,76991.17
Dec,12,26,2016,26-12-2016,76730.4
Dec,12,23,2016,23-12-2016,76730.4
Dec,12,22,2016,22-12-2016,76954.35
Dec,12,21,2016,21-12-2016,76954.98
Dec,12,20,2016,20-12-2016,76580.18
Dec,12,19,2016,19-12-2016,77062.17
Dec,12,16,2016,16-12-2016,76671.54
Dec,12,15,2016,15-12-2016,76466.64
Dec,12,14,2016,14-12-2016,78492.54
Dec,12,13,2016,13-12-2016,78235.65
Dec,12,12,2016,12-12-2016,77980.38
Dec,12,9,2016,09-12-2016,78486.26
Dec,12,8,2016,08-12-2016,78858.49
Dec,12,7,2016,07-12-2016,79765.17
Dec,12,6,2016,06-12-2016,79636.72
Dec,12,5,2016,05-12-2016,79327.68
Dec,12,2,2016,02-12-2016,80079.63
Dec,12,1,2016,01-12-2016,79437.12
Nov,11,30,2016,30-11-2016,80639.69
Nov,11,29,2016,29-11-2016,81495.49
Nov,11,28,2016,28-11-2016,81600.31
Nov,11,25,2016,25-11-2016,81308.44
Nov,11,24,2016,24-11-2016,81538.43
Nov,11,23,2016,23-11-2016,81204.15
Nov,11,22,2016,22-11-2016,82657.26
Nov,11,21,2016,21-11-2016,82710.44
Nov,11,18,2016,18-11-2016,82535.7
Nov,11,17,2016,17-11-2016,83173.64
Nov,11,16,2016,16-11-2016,83395.05
Nov,11,15,2016,15-11-2016,83072.17
Nov,11,14,2016,14-11-2016,81487.15
Nov,11,11,2016,11-11-2016,83021.42
Nov,11,10,2016,10-11-2016,84401.49
Nov,11,9,2016,09-11-2016,85181.05
Nov,11,8,2016,08-11-2016,85436.56
Nov,11,7,2016,07-11-2016,85624.25
Nov,11,4,2016,04-11-2016,86957.31
Nov,11,3,2016,03-11-2016,86835.24
Nov,11,2,2016,02-11-2016,87048.37
Nov,11,1,2016,01-11-2016,85987.91
Oct,10,31,2016,31-10-2016,84952.43
Oct,10,28,2016,28-10-2016,85019.21
Oct,10,27,2016,27-10-2016,84655.14
Oct,10,26,2016,26-10-2016,84893.46
Oct,10,25,2016,25-10-2016,84856.2
Oct,10,24,2016,24-10-2016,84575.36
Oct,10,21,2016,21-10-2016,84668.97
Oct,10,20,2016,20-10-2016,84971.64
Oct,10,19,2016,19-10-2016,84640.85
Oct,10,18,2016,18-10-2016,83916.9
Oct,10,17,2016,17-10-2016,83880.22
Oct,10,14,2016,14-10-2016,83516.74
Oct,10,13,2016,13-10-2016,84383.14
Oct,10,12,2016,12-10-2016,83636.09
Oct,10,11,2016,11-10-2016,83433.07
Oct,10,10,2016,10-10-2016,83835.78
Oct,10,7,2016,07-10-2016,83991.66
Oct,10,6,2016,06-10-2016,83656.33
Oct,10,5,2016,05-10-2016,84472.21
Oct,10,4,2016,04-10-2016,85371.51
Oct,10,3,2016,03-10-2016,87383.67
Sept,9,30,2016,30-09-2016,88052.03
Sept,9,29,2016,29-09-2016,88157.8
Sept,9,28,2016,28-09-2016,87899.96
Sept,9,27,2016,27-09-2016,88205.67
Sept,9,26,2016,26-09-2016,89344.32
Sept,9,23,2016,23-09-2016,89221.01
Sept,9,22,2016,22-09-2016,89338.04
Sept,9,21,2016,21-09-2016,88868.58
Sept,9,20,2016,20-09-2016,88054.14
Sept,9,19,2016,19-09-2016,88062.06
Sept,9,16,2016,16-09-2016,87672.52
Sept,9,15,2016,15-09-2016,87790.8
Sept,9,14,2016,14-09-2016,88403.59
Sept,9,13,2016,13-09-2016,88558.8
Sept,9,12,2016,12-09-2016,88622.35
Sept,9,9,2016,09-09-2016,88822.57
Sept,9,8,2016,08-09-2016,89221.9
Sept,9,7,2016,07-09-2016,89500.08
Sept,9,6,2016,06-09-2016,88977.26
Sept,9,5,2016,05-09-2016,88669.79
Sept,9,2,2016,02-09-2016,88559.49
Sept,9,1,2016,01-09-2016,87729.95
Aug,8,31,2016,31-08-2016,87680.45
Aug,8,30,2016,30-08-2016,88390.18
Aug,8,29,2016,29-08-2016,88613.4
Aug,8,26,2016,26-08-2016,88428.77
Aug,8,25,2016,25-08-2016,88576.62
Aug,8,24,2016,24-08-2016,89078.37
Aug,8,23,2016,23-08-2016,89987.8
Aug,8,22,2016,22-08-2016,89755.77
Aug,8,19,2016,19-08-2016,90259.27
Aug,8,18,2016,18-08-2016,90203.56
Aug,8,17,2016,17-08-2016,89695.46
Aug,8,16,2016,16-08-2016,89738.87
Aug,8,15,2016,15-08-2016,89545.57
Aug,8,12,2016,12-08-2016,90401.32
Aug,8,11,2016,11-08-2016,90547.87
Aug,8,10,2016,10-08-2016,89881.46
Aug,8,9,2016,09-08-2016,89677.7
Aug,8,8,2016,08-08-2016,89336.64
Aug,8,5,2016,05-08-2016,89503.52
Aug,8,4,2016,04-08-2016,91229.29
Aug,8,3,2016,03-08-2016,91008.91
Aug,8,2,2016,02-08-2016,91023.49
Aug,8,1,2016,01-08-2016,90109.37
July,7,29,2016,29-07-2016,89893.85
July,7,28,2016,28-07-2016,90001.23
July,7,27,2016,27-07-2016,89248.99
July,7,26,2016,26-07-2016,88991.59
July,7,25,2016,25-07-2016,88397.95
July,7,22,2016,22-07-2016,88632.23
July,7,21,2016,21-07-2016,88781.27
July,7,20,2016,20-07-2016,88428.47
July,7,19,2016,19-07-2016,89369.92
July,7,18,2016,18-07-2016,89678.47
